scan_date,ticker,price,market_cap,float_shares,rel_volume,dollar_volume,vol_expansion_score,compression_score,breakout_score,trend_score,news_score,short_interest_score,premarket_gap_score,social_score,insider_score,total_score,reason,repeat_count_30d,scan_time_utc,event_intel_score,sec_insider_score,event_tags,event_intel_reason,anomaly_score,anomaly_label,anomaly_flags,baseline_sample_size
2026-03-15,AUR,4.08,7951157760,1247259963.0,1.84,139497857.55,1.88,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,10.27,"multi-day volume expansion, elevated news flow, short squeeze potential",5,2026-03-15T22:53:54Z,3.57,8.93,"buy, form4, insider, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 2 day(s) ago, insider accumulation detected for aur",0.0,Baseline Building,,2.0
2026-03-15,GDOT,10.53,584926912,46908976.0,2.84,14892557.56,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10.01,"unusual volume, multi-day volume expansion",5,2026-03-15T22:55:03Z,3.77,9.43,"form4, insider, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for gdot",0.0,Baseline Building,,2.0
2026-03-15,CIG,2.2,6963773952,2373107263.0,1.79,22990152.3,1.05,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,"trend improving, elevated news flow",5,2026-03-15T22:54:30Z,0.0,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,0.0,Baseline Building,,2.0
2026-03-15,AXIA,10.94,24602419200,1527753972.0,1.63,42400987.81,2.05,1.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,9.81,"multi-day volume expansion, trend improving, elevated news flow",5,2026-03-15T22:54:00Z,0.0,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,0.0,Baseline Building,,2.0
2026-03-15,CION,6.55,341168576,,2.94,11726321.24,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.53,"unusual volume, multi-day volume expansion, elevated news flow",5,2026-03-15T22:54:30Z,0.0,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",0.0,Baseline Building,,2.0
2026-03-15,CERS,1.69,324770304,171815020.0,2.37,8043210.51,3.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,9.44,"unusual volume, multi-day volume expansion, short squeeze potential",5,2026-03-15T22:54:29Z,3.77,9.43,"buy, form4, insider, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 5 day(s) ago, insider selling detected for cers",0.0,Baseline Building,,2.0
2026-03-15,ANGX,3.7,623942400,87255564.0,2.26,6049407.58,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.92,"unusual volume, multi-day volume expansion, short squeeze potential",5,2026-03-15T22:53:49Z,2.81,7.03,"administrative, form4, insider, option_exercise, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 6 day(s) ago, insider selling detected for angx",0.0,Baseline Building,,2.0
2026-03-15,EGY,5.39,561952000,101526440.0,1.6,12182402.24,0.44,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.84,"trend improving, elevated news flow",5,2026-03-15T22:54:31Z,0.0,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",0.0,Baseline Building,,2.0
2026-03-15,ASTL,3.46,363070944,71139871.0,1.75,9555963.05,3.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,8.5,multi-day volume expansion,5,2026-03-15T22:53:50Z,0.0,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,0.0,Baseline Building,,2.0
2026-03-15,ABTC,1.04,964709184,191049525.0,1.53,25198506.44,2.11,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.37,"multi-day volume expansion, elevated news flow",5,2026-03-15T22:52:54Z,3.2,8.0,"buy, form4, insider, open_market_buy, parsed","meaningful insider filing activity, latest event 6 day(s) ago, insider accumulation detected for abtc",0.0,Baseline Building,,2.0
2026-03-15,ADPT,13.17,2027937280,116831970.0,2.04,51396359.91,2.82,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7.83,"unusual volume, multi-day volume expansion",5,2026-03-15T22:53:33Z,4.0,10.0,"buy, form4, insider, open_market_sale, option_exercise, parsed, sell, unparsed","meaningful insider filing activity, latest event 2 day(s) ago, insider selling detected for adpt",0.0,Baseline Building,,2.0
2026-03-15,ENGN,7.16,479644544,26439402.0,1.59,5665464.44,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,5.91,short squeeze potential,5,2026-03-15T22:54:39Z,2.08,5.2,"buy, form4, insider, parsed","recent insider filings, latest event 40 day(s) ago, insider accumulation detected for engn",0.0,Baseline Building,,2.0
2026-03-15,BSBR,5.72,43529801728,3735623127.0,2.28,12848486.61,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,unusual volume,5,2026-03-15T22:54:14Z,0.0,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,0.0,Baseline Building,,2.0
2026-03-15,BLND,1.56,405205152,219316192.0,1.79,9786470.88,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,mixed setup,5,2026-03-15T22:54:11Z,2.99,7.47,"buy, form4, insider, open_market_sale, option_exercise, parsed, sell, tax_withholding","meaningful insider filing activity, latest event 17 day(s) ago, insider selling detected for blnd",0.0,Baseline Building,,2.0
2026-03-16,BCRX,9.15,2294825728,218183999.0,2.67,120587552.17,3.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,15.61,"unusual volume, multi-day volume expansion, near breakout, trend improving, elevated news flow, short squeeze potential",1,,,,,,,,,
2026-03-16,DSGN,10.71,610081856,29203674.0,2.93,6499791.92,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,14.52,"unusual volume, multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",1,,,,,,,,,
2026-03-16,CTMX,7.85,1330067840,122806774.0,34.96,762911731.38,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,14.2,"unusual volume, multi-day volume expansion, trend improving, short squeeze potential, gap strength",1,,,,,,,,,
2026-03-16,MVST,2.38,779434240,199560478.0,3.31,19156106.38,3.0,0.0,2.0,1.0,0.0,1.5,2.0,0.0,0.0,13.48,"unusual volume, multi-day volume expansion, near breakout, short squeeze potential, gap strength",1,,,,,,,,,
2026-03-16,GSIT,9.71,351368032,30784688.0,2.32,15988359.83,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.38,"unusual volume, multi-day volume expansion, trend improving, elevated news flow",1,,,,,,,,,
2026-03-16,LAES,3.24,579620736,121649573.0,4.22,64225294.44,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.06,"unusual volume, multi-day volume expansion, elevated news flow",1,,,,,,,,,
2026-03-16,NBP,2.83,325697184,148834266.0,2.29,4586723.75,3.0,0.0,0.0,0.0,2.5,1.5,1.0,0.0,0.0,10.45,"unusual volume, multi-day volume expansion, elevated news flow, short squeeze potential, gap strength",1,,,,,,,,,
2026-03-16,NEXN,7.11,396174752,39539465.0,2.07,5382220.33,2.5,0.0,0.0,3.0,0.5,1.0,0.0,0.0,0.0,10.29,"unusual volume, multi-day volume expansion, trend improving, short squeeze potential",1,,,,,,,,,
2026-03-16,BRCB,16.55,289268352,16568349.0,1.63,17899337.22,3.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,9.95,multi-day volume expansion,1,,,,,,,,,
2026-03-16,JFR,7.26,1169428352,,1.64,10296103.11,2.93,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,9.68,"multi-day volume expansion, tight consolidation, elevated news flow",1,,,,,,,,,
2026-03-16,RLX,2.32,2943758336,447919847.0,2.1,10761766.23,2.06,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.99,"unusual volume, multi-day volume expansion, tight consolidation, elevated news flow",1,,,,,,,,,
2026-03-16,KYIV,10.5,2424068096,,1.96,16670598.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.35,"multi-day volume expansion, elevated news flow",1,,,,,,,,,
2026-03-16,MRVI,3.13,1152900352,98208463.0,2.13,9128891.12,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.16,"unusual volume, multi-day volume expansion, short squeeze potential",1,,,,,,,,,
2026-03-16,SCZM,8.67,791970880,84744155.0,1.89,8604264.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,multi-day volume expansion,1,,,,,,,,,
2026-03-16,DSGN,10.99,626031680,29203674.0,5.45,12389224.56,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,17.6,"unusual volume, multi-day volume expansion, near breakout, trend improving, elevated news flow, short squeeze potential",2,2026-03-16T17:32:34Z,0.0,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",0.0,No Baseline,,0.0
2026-03-16,ABX,9.92,969708352,43465209.0,1.51,10172602.96,2.41,0.0,1.0,3.0,2.5,3.0,0.0,0.0,0.0,16.31,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",6,,,,,,,,,
2026-03-16,CTMX,6.75,1143688960,122806774.0,42.46,796788866.25,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,14.6,"unusual volume, multi-day volume expansion, trend improving, short squeeze potential, gap strength",2,2026-03-16T17:32:34Z,2.08,5.2,"buy, form4, insider, parsed","recent insider filings, latest event 40 day(s) ago, insider accumulation detected for ctmx",0.0,No Baseline,,0.0
2026-03-16,BCRX,9.3,2332445952,218183999.0,3.99,183158593.36,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,13.99,"unusual volume, multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",2,2026-03-16T17:32:25Z,2.9,7.24,"buy, form4, insider, option_exercise, parsed, sell","meaningful insider filing activity, latest event 13 day(s) ago, insider selling detected for bcrx",0.0,No Baseline,,0.0
2026-03-16,ERIC,11.97,40268341248,2908414070.0,1.84,168806318.3,1.06,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,13.88,"near breakout, trend improving, elevated news flow, short squeeze potential",1,,,,,,,,,
2026-03-16,GPRK,9.15,472725472,22642244.0,1.56,13756566.93,3.0,1.0,3.0,3.0,0.5,0.0,0.0,0.0,0.0,13.88,"multi-day volume expansion, near breakout, trend improving",1,,,,,,,,,
2026-03-16,BW,11.74,1531447808,93418315.0,1.76,96750453.41,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.52,"multi-day volume expansion, trend improving, elevated news flow",6,,,,,,,,,
2026-03-16,AGRO,10.9,1541976576,19962240.0,1.73,18593328.35,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,12.48,"near breakout, trend improving, elevated news flow",1,,,,,,,,,
2026-03-16,ALOY,11.25,642500608,53935198.0,1.71,23408583.75,1.8,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,10.01,"multi-day volume expansion, elevated news flow, gap strength",6,,,,,,,,,
2026-03-16,CGAU,18.28,3659364608,199491208.0,1.89,57508004.72,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.87,"multi-day volume expansion, trend improving, elevated news flow",1,,,,,,,,,
2026-03-16,BRCB,16.2,283150944,16568349.0,2.2,23710207.72,3.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,9.84,"unusual volume, multi-day volume expansion",2,2026-03-16T17:32:27Z,1.5,3.75,"administrative, form4, insider, parsed","recent insider filings, latest event 4 day(s) ago, recent insider filing activity for brcb",0.0,No Baseline,,0.0
2026-03-16,HNRG,15.97,750900672,35935825.0,3.18,28911481.62,3.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,9.82,"unusual volume, multi-day volume expansion, short squeeze potential",1,,,,,,,,,
2026-03-16,ARIS,19.0,3886243584,187913122.0,2.34,62806761.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.61,"unusual volume, multi-day volume expansion, elevated news flow",1,,,,,,,,,
2026-03-16,BMBL,3.87,615131392,68367169.0,1.53,31909592.57,1.47,0.0,0.0,2.0,1.0,1.5,0.0,0.0,0.0,9.5,"trend improving, elevated news flow, short squeeze potential",6,,,,,,,,,
2026-03-16,FINV,5.49,1426549248,603949278.0,2.41,12346619.7,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.09,"unusual volume, multi-day volume expansion, trend improving",1,,,,,,,,,
2026-03-16,CION,6.69,348460736,,1.93,8760060.01,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.72,"multi-day volume expansion, elevated news flow",6,,,,,,,,,
2026-03-16,GRNT,5.28,693006784,63509386.0,1.53,6298966.33,0.15,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,8.61,"near breakout, trend improving, elevated news flow, short squeeze potential",1,,,,,,,,,
2026-03-16,ALM,19.29,4947670528,167120051.0,1.72,162193375.52,0.75,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,8.37,"trend improving, elevated news flow, gap strength",1,,,,,,,,,
2026-03-16,HIMX,9.56,1672172288,247496277.0,1.63,59232653.64,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.96,"multi-day volume expansion, trend improving, elevated news flow",1,,,,,,,,,
2026-03-16,BLDP,2.53,760868800,300648652.0,1.9,15991854.05,1.0,0.0,1.0,2.0,0.5,1.0,0.0,0.0,0.0,7.68,"trend improving, short squeeze potential",1,,,,,,,,,
2026-03-16,CLOV,1.97,1033594560,408736802.0,1.62,16892734.49,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.35,"multi-day volume expansion, elevated news flow, short squeeze potential",1,,,,,,,,,
2026-03-16,BRBR,18.68,2212186624,108374630.0,1.55,93458115.01,0.56,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.93,elevated news flow,1,,,,,,,,,
2026-03-16,CMCO,14.5,416720800,27761219.0,1.77,12464707.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,multi-day volume expansion,1,,,,,,,,,
2026-03-16,BGY,5.59,506534816,,1.64,2874713.48,2.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,multi-day volume expansion,1,,,,,,,,,
2026-03-16,GRPN,10.29,419366944,29022811.0,1.64,22815512.71,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.97,short squeeze potential,1,,,,,,,,,
2026-03-16,BBAR,12.87,2737519104,161363326.0,1.69,15039701.69,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,multi-day volume expansion,1,,,,,,,,,
2026-03-16,BWLP,14.29,2169430784,80530964.0,1.5,8716171.19,1.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.07,mixed setup,1,,,,,,,,,
2026-03-16,BLND,1.47,381827968,219316192.0,1.56,8529591.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,mixed setup,6,,,,,,,,,
2026-03-16,DSGN,10.99,626031680,29203674.0,5.45,12389224.56,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,18.0,"unusual volume, multi-day volume expansion, near breakout, trend improving, elevated news flow, short squeeze potential",3,2026-03-17T00:53:19Z,0.0,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",0.0,Baseline Building,,1.0
2026-03-16,ABX,9.92,969708352,43465209.0,1.51,10172602.96,2.41,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,15.91,"multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",7,2026-03-17T00:51:41Z,3.9,9.75,"buy, form4, insider, open_market_buy, open_market_sale, parsed, sell","meaningful insider filing activity, latest event 1 day(s) ago, insider accumulation detected for abx",3.36,Elevated vs Baseline,"event_intel_score, sec_insider_score, signal_count, days_since_latest_event",3.0
2026-03-16,CTMX,6.75,1143688960,122806774.0,42.46,796788866.25,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,15.0,"unusual volume, multi-day volume expansion, trend improving, short squeeze potential, gap strength",3,2026-03-17T00:53:18Z,2.08,5.2,"buy, form4, insider, parsed","recent insider filings, latest event 41 day(s) ago, insider accumulation detected for ctmx",0.0,Baseline Building,,1.0
2026-03-16,BCRX,9.3,2332445952,218183999.0,3.99,183158593.36,3.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,14.39,"unusual volume, multi-day volume expansion, trend improving, elevated news flow, short squeeze potential",3,2026-03-17T00:51:56Z,2.9,7.24,"buy, form4, insider, option_exercise, parsed, sell","meaningful insider filing activity, latest event 14 day(s) ago, insider selling detected for bcrx",0.0,Baseline Building,,1.0
2026-03-16,GPRK,9.15,472725472,22642244.0,1.56,13756566.93,3.0,1.0,3.0,3.0,0.5,0.0,0.0,0.0,0.0,14.28,"multi-day volume expansion, near breakout, trend improving",2,2026-03-17T00:53:20Z,0.0,0.0,,"no event-intel signals; SEC=recent Form 4 filings found, but no actionable transactions parsed; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set",0.0,No Baseline,,0.0
2026-03-16,ERIC,11.97,40268341248,2908414070.0,1.84,168806318.3,1.06,1.0,3.0,3.0,2.5,1.0,0.0,0.0,0.0,13.88,"near breakout, trend improving, elevated news flow, short squeeze potential",2,2026-03-17T00:53:19Z,0.0,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,0.0,No Baseline,,0.0
2026-03-16,AGRO,10.9,1541976576,19962240.0,1.73,18593328.35,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,12.88,"near breakout, trend improving, elevated news flow",2,2026-03-17T00:51:42Z,0.0,0.0,,no event-intel signals; SEC=no recent Form 4 filings; SAM=SAM_API_KEY not set; Congress=HOUSE_PTR_CSV not set,0.0,No Baseline,,0.0
